RegisterSchemaVersion,DependencyID,FromPackageID,FromDeliverableID,FromDeliverableName,DependencyClass,AnchorType,Direction,DependencyType,TargetType,TargetPackageID,TargetDeliverableID,TargetRefID,TargetName,TargetLocation,Statement,EvidenceFile,SourceRef,EvidenceQuote,Explicitness,RequiredMaturity,ProposedMaturity,SatisfactionStatus,Confidence,Origin,FirstSeen,LastSeen,Status,Notes,EstimateImpactClass,ConsumerHint
v3.1,DEP-002-03-E08,PKG-002,DEL-002-03,Structural Framing Plans,EXECUTION,NOT_APPLICABLE,UPSTREAM,PREREQUISITE,DELIVERABLE,PKG-001,DEL-001-01,,Preliminary Architectural Design,,County-approved preliminary architectural design required; structural framing must coordinate with approved floor plan and room layout,Procedure.md,Prerequisites > Information Inputs Required,"Preliminary architectural design (County-approved)... Required",EXPLICIT,,,TBD,HIGH,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,FACT. Explicit prerequisite for establishing coordinated structural-architectural layout.,BLOCKING,TASK_ESTIMATING
v3.1,DEP-002-03-E09,PKG-002,DEL-002-03,Structural Framing Plans,EXECUTION,NOT_APPLICABLE,UPSTREAM,INTERFACE,DELIVERABLE,PKG-002,DEL-002-12,,Structural Specification,,Review of Structural Specification for constraints affecting framing member selection or column locations,Procedure.md,Steps > Step 1.5,"Review the Structural Specification (DEL-002-12)... for any constraints that affect framing member selection",EXPLICIT,,,TBD,MEDIUM,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,FACT. Explicit input — material and workmanship requirements affect framing design choices.,ADVISORY,TASK_ESTIMATING
v3.1,DEP-002-03-E10,PKG-002,DEL-002-03,Structural Framing Plans,EXECUTION,NOT_APPLICABLE,DOWNSTREAM,HANDOVER,DELIVERABLE,PKG-002,DEL-002-04,,Structural Sections & Details,,DEL-002-04 references section cuts from DEL-002-03 framing plans,Specification.md,Scope > What This Deliverable Excludes,"Structural sections and connection details... DEL-002-04",EXPLICIT,,,TBD,HIGH,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,FACT. Explicit downstream handover — detail drawings derive geometry from framing plans.,ADVISORY,TASK_ESTIMATING
v3.1,DEP-002-03-E11,PKG-002,DEL-002-03,Structural Framing Plans,EXECUTION,NOT_APPLICABLE,DOWNSTREAM,HANDOVER,DELIVERABLE,PKG-002,DEL-002-05,,Mezzanine Framing Details,,DEL-002-05 references mezzanine plan from DEL-002-03,Specification.md,Scope > What This Deliverable Excludes,"Mezzanine connection details... DEL-002-05",EXPLICIT,,,TBD,HIGH,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,FACT. Explicit downstream handover — mezzanine details derive from framing plan layout.,ADVISORY,TASK_ESTIMATING
v3.1,DEP-002-03-E12,PKG-002,DEL-002-03,Structural Framing Plans,EXECUTION,NOT_APPLICABLE,DOWNSTREAM,HANDOVER,DELIVERABLE,PKG-002,DEL-002-06,,Service Pit / Trench Structural Details,,DEL-002-06 references pit opening framing from DEL-002-03,Specification.md,Scope > What This Deliverable Excludes,"Service pit/trench structural details... DEL-002-06",EXPLICIT,,,TBD,HIGH,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,FACT. Explicit downstream handover — pit structural details derive from framing plan pit opening.,ADVISORY,TASK_ESTIMATING
v3.1,DEP-002-03-E13,PKG-002,DEL-002-03,Structural Framing Plans,EXECUTION,NOT_APPLICABLE,DOWNSTREAM,HANDOVER,DELIVERABLE,PKG-002,DEL-002-07,,Crane Support Structure Details,,DEL-002-07 references crane runway framing from DEL-002-03,Specification.md,Scope > What This Deliverable Excludes,"Crane support structure details... DEL-002-07",EXPLICIT,,,TBD,HIGH,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,FACT. Explicit downstream handover — crane support details derive from runway framing layout.,ADVISORY,TASK_ESTIMATING
v3.1,DEP-002-03-E14,PKG-002,DEL-002-03,Structural Framing Plans,EXECUTION,NOT_APPLICABLE,DOWNSTREAM,INTERFACE,DELIVERABLE,PKG-002,DEL-002-08,,Steel Plate Embedment Plan,,Coordinate slab framing with steel plate embedment plan — floor framing and slab layout,Procedure.md,Steps > Step 4.6,"Coordinate slab framing... with the steel plate embedment plan (DEL-002-08)",EXPLICIT,,,TBD,HIGH,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,FACT. Explicit bidirectional coordination; framing plan provides slab layout for embedment coordination.,ADVISORY,TASK_ESTIMATING
v3.1,DEP-002-03-E15,PKG-002,DEL-002-03,Structural Framing Plans,EXECUTION,NOT_APPLICABLE,DOWNSTREAM,INTERFACE,DELIVERABLE,PKG-002,DEL-002-10,,Structural Calculation Package,,Calculation package validates design shown on framing plans; design loads in general notes must match calculations,Specification.md,Documentation > Related Deliverables,"Structural Calculation Package... Supporting — validates design shown on DEL-002-03",EXPLICIT,,,TBD,HIGH,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,FACT. Explicit supporting relationship — calculation package must be consistent with framing plan design loads.,ADVISORY,TASK_ESTIMATING
v3.1,DEP-002-03-E16,PKG-002,DEL-002-03,Structural Framing Plans,EXECUTION,NOT_APPLICABLE,DOWNSTREAM,HANDOVER,DELIVERABLE,PKG-009,DEL-009-02,,Building Permit Application & Approval,,IFC framing plans transmitted to County for building permit application,Procedure.md,Steps > Step 6.3,"Transmit the IFC drawing set to the County for the building permit application (DEL-009-02)",EXPLICIT,,,TBD,HIGH,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,FACT. Explicit handover — IFC drawings required for building permit submission.,BLOCKING,TASK_ESTIMATING
v3.1,DEP-002-03-E17,PKG-002,DEL-002-03,Structural Framing Plans,EXECUTION,NOT_APPLICABLE,UPSTREAM,PREREQUISITE,DOCUMENT,,,,National Building Code of Canada — Climatic Data,NBC Appendix C,NBC climatic data for site location required to establish design loads (snow wind seismic) for structural framing,Procedure.md,Prerequisites > Reference Documents Required,"NBC climatic data for site... Required to establish design loads for framing (REQ-FP-20)",EXPLICIT,,,TBD,HIGH,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,FACT. Explicit prerequisite — design loads cannot be established without NBC climatic data lookup for site.,BLOCKING,TASK_ESTIMATING
v3.1,DEP-002-03-E18,PKG-002,DEL-002-03,Structural Framing Plans,EXECUTION,NOT_APPLICABLE,UPSTREAM,CONSTRAINT,EXTERNAL,,,,County Approval of Preliminary Design,County (via project workflow),County must approve preliminary structural design before IFC framing plan production can proceed per R-01 s3.3.2,Procedure.md,Steps > Step 3.3,"Obtain written County approval before proceeding to IFC drawings",EXPLICIT,,,TBD,HIGH,EXTRACTED,2026-02-26,2026-02-26,ACTIVE,FACT. Explicit approval gate — contractual constraint per R-01 s3.3.2. Distinct from DEL-002-01 prerequisite as this is the external approval action.,BLOCKING,TASK_ESTIMATING
